No,,0,1,2,3,long,lat,statue
753,752,우동1호점,부산 해운대구 우동1로 58(우동),부산광역시,051-742-7860,129.159942036885,35.1794404743285,정좌표
754,753,수영점,부산광역시 수영구 수영로 725번길 14(수영동),부산광역시,051-757-4004,129.118053598897,35.1688602357027,정좌표
755,754,망미점,부산광역시 수영구 구락로 85-2,부산광역시,051-758-7747,129.116997478244,35.1749273912458,정좌표
756,755,재송점,부산광역시 해운대구 재송1로 54,부산광역시,051-784-1801,129.123730411724,35.1875047038322,정좌표
757,756,장산점,부산 해운대구 반여동 재반로 242번길 20,부산광역시,051-782-3392,129.132396027313,35.1985115704022,정좌표
758,757,반여점,부산광역시 해운대구 반여로 167번길 70(반여동),부산광역시,051-524-0238,129.123658109849,35.2078759769835,정좌표
759,758,안락점,부산광역시 동래구 충렬대로 428번길 50(안락동),부산광역시,051-525-1105,129.10398631089,35.1943855833446,정좌표
760,759,연산토곡점,부산광역시 연제구 과정로 269-1(연산동),부산광역시,051-868-9011,129.097615503161,35.187702160433,정좌표
761,760,학장점,부산 사상구 학장동 574-111 삼성아파트상가 1-102,부산광역시,051-316-1999,128.984072393911,35.1391099218697,정좌표
762,761,하단1호점,"부산광역시 사하구 하신번영로 360(하단동, 1층 우측)",부산광역시,051-293-9266,128.960299247225,35.112961691814,정좌표
763,762,가락새신평점,부산 사하구 하신번영로 171(신평동) 31,부산광역시,051-201-3101,128.960052520676,35.0977463472415,정좌표
764,763,장림점,부산 사하구 장림동 604-209,부산광역시,051-264-5959,128.972733523733,35.0772140249689,정좌표
765,764,다대자유점,"부산광역시 사하구 다대로 617, 상가동 102호(다대동, 자유아파트)",부산광역시,051-261-9955,128.973742876799,35.0516526846912,정좌표
766,765,다대점,부산광역시 사하구 다대로 397(다대동),부산광역시,051-263-5567,128.979578861733,35.0676160806729,정좌표
768,767,당리점,부산 사하구 당리동 324-27,부산광역시,051-294-8292,128.976002118716,35.1022431420215,정좌표
769,768,괴정1호점,부산 사하구 까치고개로 10(괴정동),부산광역시,051-207-7227,129.003493383383,35.1032922795951,정좌표
770,769,동해점,부산 서구 남부민동 33-6 흥아맨션 307호 ,부산광역시,051-255-8228,129.022474139012,35.0926605800739,정좌표
771,770,감천점,"부산광역시 사하구 감천로 111, 1층(감천동)",부산광역시,051-201-1235,129.004069380979,35.0879912507986,정좌표
772,771,동삼점,부산광역시 영도구 동삼로 77(동삼동),부산광역시,051-404-9282,129.070298116729,35.08033420918,정좌표
773,772,청학점,"부산광역시 영도구 청학로 32, 4층 2호(청학동)",부산광역시,051-413-4423,129.060392758276,35.09221809705,정좌표
774,773,초량본점,부산 동구 초량동 460-5 ,부산광역시,051-463-2167,129.038725883301,35.1162149382132,정좌표
775,774,수정1호점,부산광역시 동구 수정로 18(수정동),부산광역시,051-441-9985,129.045166624668,35.127944635837,정좌표
776,775,범천2호점,"부산광역시 부산진구 가야대로 702, 101동 103호(범천동, 서면 e-편한세상상가)",부산광역시,051-803-1992,129.049053596536,35.1560736841736,정좌표
777,776,주례점,부산 사상구 가야대로 306번길 69(주례동),부산광역시,051-315-9292,129.006502735018,35.1473339092003,정좌표
778,777,가야점,부산 부산진구 가야대로 589번길 3(가야동),부산광역시,051-891-0787,129.036353263535,35.1550554956274,정좌표
779,778,당감1호점,부산광역시 부산진구 백양순환로 105(부암동),부산광역시,051-894-3999,129.038734514701,35.1701554502506,정좌표
780,779,부암점,"부산광역시 부산진구 시민공원로 19번길 38-6(부암동,1층)",부산광역시,051-806-6266,129.051806479207,35.1648167736595,정좌표
781,780,하마정점,"부산광역시 부산진구 범양로 113, 1층(양정동)",부산광역시,051-865-9246,129.065292972735,35.1734642589245,정좌표
782,781,한남대점,대전 대덕구 한남로 28 ,대전광역시,042-624-9100,127.425141640614,36.3513778558655,정좌표
783,782,어은점,대전 유성구 어은로48번길 9-5 ,대전광역시,042-861-9255,127.357352444008,36.3629979521258,정좌표
784,783,법동점,대전 대덕구 계족로663번길 23 ,대전광역시,042-633-0792,127.427624737779,36.3703534614279,정좌표
785,784,신탄로하스점,대전 대덕구 대덕대로 1583 ,대전광역시,042-936-2000,127.423726855947,36.4505840679425,정좌표
786,785,신성점,대전 유성구 신성로62번길 38,대전광역시,042-861-9222,127.348907955262,36.3875905122289,정좌표
787,786,원신흥점,대전 유성구 원신흥남로 58,대전광역시,042-826-4492,127.338366569492,36.3375344679761,정좌표
788,787,비래가양점,대전 대덕구 우암로 412,대전광역시,042-621-9982,127.455143258849,36.3551862080484,정좌표
789,788,부사점,대전 중구 대종로316번길 2,대전광역시,042-253-3588,127.434720723951,36.3139006970744,정좌표
790,789,둔산녹원점,대전 서구 계룡로491번길 28,대전광역시,042-487-2955,127.380987431167,36.3461581762098,정좌표
791,790,둔산타임월드점,대전 서구 갈마역로 10,대전광역시,042-471-6656,127.373832943441,36.3512535598004,정좌표
792,791,전민점,대전 유성구 전민로38번길 33,대전광역시,042-861-9005,127.400692573008,36.3982603604171,정좌표
793,792,도마점,대전 서구 도솔로 137,대전광역시,042-528-9238,127.373615342949,36.3229697657419,정좌표
794,793,관평점,대전 유성구 테크노1로 12-22,대전광역시,042-671-2100,127.387655913028,36.4299443090087,정좌표
795,794,월평3점,대전 서구 월평중로 50,대전광역시,042-383-7000,127.364768137272,36.3591580850688,정좌표
796,795,성남점,대전 동구 성남로 28,대전광역시,042-673-9044,127.431016513582,36.3434231216925,정좌표
797,796,둔산1점,대전 서구 둔산북로 175,대전광역시,042-482-7979,127.390585473835,36.3560899793729,정좌표
798,797,중리점,대전 대덕구 중리남로 48,대전광역시,042-622-9266,127.426457425496,36.3610308352819,정좌표
799,798,송촌2점,대전 대덕구 동춘당로54번길 40-6,대전광역시,042-622-9233,127.444900367627,36.3642490723526,정좌표
800,799,갈마점,대전 서구 갈마중로7번길 29,대전광역시,042-525-5163,127.369960548619,36.3488660048528,정좌표
801,800,신인점,대전 동구 계족로 87,대전광역시,042-283-4338,127.44459973934,36.3224579317949,정좌표
802,801,신탄1점,대전 대덕구 덕암로 222,대전광역시,042-933-1212,127.424197080089,36.4404004489488,정좌표
803,802,용운점,대전 동구 용운로147번길 123,대전광역시,042-284-8266,127.462836921712,36.3308201520518,정좌표
804,803,보문점,대전 중구 충무로 73,대전광역시,042-254-9942,127.425631636117,36.3173415500907,정좌표
805,804,대전삼성점,대전 동구 현암로 36,대전광역시,042-621-1504,127.41911634619,36.3426324000092,정좌표
806,805,대화점,대전 대덕구 동심1길 172,대전광역시,042-633-5592,127.412395756784,36.3639491020988,정좌표
807,806,관저1점,대전 서구 도안남로 148,대전광역시,042-545-3392,127.336687766329,36.30433730288,정좌표
808,807,한밭점,대전 중구 보문산로 31,대전광역시,042-585-1188,127.38453135747,36.305060228543,정좌표
809,808,태평점,대전 중구 수침로55번길 7,대전광역시,042-525-6720,127.400197737518,36.3245816354486,정좌표
810,809,용두점,대전광역시 중구 중앙로 13번길 63,대전광역시,042-256-9595,127.411626892899,36.3248836339235,정좌표
811,810,목동점,대전광역시 중구 목중로19번길 7,대전광역시,042-222-2092,127.411312550871,36.3355823874926,정좌표
812,811,송촌1점,대전광역시 대덕구 계족로690번길 21 선비마을1단지상가 104,대전광역시,042-672-9911,127.430757740432,36.3721527149742,정좌표
813,812,노은1점,대전광역시 유성구 은구비로 18,대전광역시,042-476-9223,127.317079313341,36.3755826363833,정좌표
814,813,장대점,대전 유성구 문화원로 13,대전광역시,042-822-8892,127.338077690042,36.3626939086302,정좌표
815,814,월평1점,대전광역시 서구 월평새뜸로8번길 50,대전광역시,042-485-0145,127.356169059235,36.3533951376822,정좌표
816,815,괴정점,대전광역시 서구 도산로369번길 91,대전광역시,042-536-0124,127.38837943948,36.3403887683643,정좌표
819,818,하남점,광주광역시 광산구 월곡반월로 28(월곡동 1동),광주광역시,062-951-5912,126.812872013856,35.1678704852725,정좌표
820,819,주월점,광주 남구 서문대로 749번길 15-1(주월동),광주광역시,062-673-7334,126.895915158426,35.1260265203979,정좌표
821,820,일곡점,광주 북구 설죽로 585-1(일곡동),광주광역시,062-572-9600,126.89745679804,35.2109294505976,정좌표
822,821,운암동림점,광주 북구 운암1동 930-8,광주광역시,062-531-4898,126.873829869345,35.1772308779426,정좌표
823,822,양산첨단2점,광주광역시 북구 임방울대로1041번길 24(용두동 1층),광주광역시,062-574-8292,126.871586279701,35.2146898300956,정좌표
824,823,송하풍암점,광주 남구 송하동 258-7,광주광역시,062-676-9252,126.87850028037,35.1091681121507,정좌표
825,824,송정점,"광주광역시 광산구 송도로 319, 1층(송정동)",광주광역시,062-941-9979,126.80178463781,35.1412971541768,정좌표
826,825,문흥1점,광주 북구 대천로 139번길 8-7(문흥동),광주광역시,062-267-8511,126.920648631969,35.1874181365252,정좌표
827,826,두암타운점,광주 동구 산수동 밤실로 147 (두암타운상가 105호),광주광역시,062-261-2962,126.934225419884,35.1600243734252,정좌표
828,827,모동점,경북 상주시 모동면 용호1길 25,경상북도,054-536-9282,127.960269473282,36.3194311231888,정좌표
829,828,영주1호점,경북 영주시 대학로 261번길 36(가흥동),경상북도,054-631-7711,128.600623011071,36.8190603607506,정좌표
830,829,안계점,경북 의성군 안계면 안계길 118,경상북도,054-862-6999,128.439578625212,36.3833506216114,정좌표
831,830,신안점,경북 안동시 안막동 69-9,경상북도,054-852-4273,128.732774477937,36.5788812691941,정좌표
832,831,옥동점,경북 안동시 옥동768-1 세영APT 상가동 104호,경상북도,054-843-0303,128.698557434712,36.5611498317218,정좌표
833,832,의성역점,경북 의성군 의성읍 문소3길 89,경상북도,054-832-6225,128.694134564772,36.3539299545685,정좌표
835,834,낙양점,경북 상주시 낙양동 199-1,경상북도,054-535-0599,128.151505807804,36.4075034174588,정좌표
836,835,휴천점,경북 영주시 영주로 330번길 56(휴천동),경상북도,054-636-9636,128.634724771896,36.8210193102679,정좌표
837,836,진보점,경북 청송군 진보면 진안79-2,경상북도,054-653-8893,129.048116503441,36.5284522485218,정좌표
838,837,점촌점,경북 문경시 모전동 52-9,경상북도,054-552-5882,128.192585606994,36.5901444544845,정좌표
839,838,예천점,경북 예천군 예천읍 효자로 65,경상북도,054-653-8892,128.45111097204,36.6559523445655,정좌표
840,839,법원점,경상북도 포항시 북구 법원로 154 (양덕동),경상북도,054)-252-9946,129.387534273507,36.0884729724904,정좌표
841,840,평해점,경북 울진군 평해읍 평해리 58 2층,경상북도,054-787-8483,129.449089164782,36.7293683370263,인근좌표
842,841,황성점,경북 경주시 용담로 116번길  61-5    103동  101호 신흥2차,경상북도,054-773-5408,129.212663036213,35.8694061814944,정좌표
843,842,시래점,경북 경주시 구매3길 28(시래동),경상북도,054-771-7980,129.307198452266,35.7727074973767,정좌표
844,843,안강점,경북 경주시 안강읍 양월5리1199-14,경상북도,054-761-0087,129.215655589287,35.9520160524292,정좌표
845,844,보문점,경북 경주시 신평동 150-9,경상북도,054-748-7484,129.291240266008,35.8361967803065,정좌표
846,845,황오점,경북 경주시 황오동 원효로 174,경상북도,054-745-7501,129.220072785103,35.8416065902294,정좌표
847,846,영덕점,경북 영덕군 영덕읍 남석1리  148,경상북도,054-732-1313,129.359764229178,36.4388588198372,정좌표
848,847,영천점,경북 영천시 야사동 283-38,경상북도,054-334-9709,128.940351937731,35.9706936656436,정좌표
849,848,오천점,경북 포항시 남구오천읍용덕리322-15,경상북도,054-292-1128,129.411722695502,35.9738617620611,정좌표
850,849,연일점,경상북도 포항시 남구 연일읍 철강로25번길 52,경상북도,054-278-9907,129.346130212286,35.9962189121991,정좌표
851,850,동해점,경북 포항시 남구동해면 약전1리291-1,경상북도,054-284-4957,129.461957537493,35.987294540405,정좌표
852,851,효자점,경북 포항시 남구 효자동 308-16,경상북도,054-282-3324,129.332713281153,36.0089160403889,정좌표
853,852,흥해점,경북 포항시 북구 흥해읍 흥해로 21,경상북도,054-261-7786,129.344595766984,36.1075942008516,정좌표
854,853,환호점,경북 포항시 북구환호동512-7,경상북도,054-252-6588,129.399765886381,36.06966716741,정좌표
855,854,기계점,경북 포항시 북구 기계면 현내리 404-5,경상북도,054-246-0088,129.208397490588,36.0700971674059,정좌표
856,855,감포점,경북 경주시 감포읍 감포리 50-2,경상북도,054-777-3457,129.502536315368,35.8075199398911,정좌표
857,856,달전점,경북 포항시 북구 흥해읍 달전로 365,경상북도,054-261-7892,129.338535505777,36.0762306428644,정좌표
858,857,북면점,경북 울진군 북면 덕구온천로 28,경상북도,054-783-0747,129.369755530662,37.1010212179804,정좌표
859,858,용강점,경북 경주시 승삼3길 18-1(용강동),경상북도,054-777-4262,129.231123228443,35.8776774828129,정좌표
860,859,충효점,경북 경주시 충효녹지길 128-9(충효동),경상북도,054-742-8285,129.177424545094,35.8454899909728,정좌표
861,860,아화점,경북 경주시 서면 내서로 406,경상북도,054-751-0331,129.047963458348,35.8945515339034,정좌표
862,861,신암점,대구광역시 동구 신암4동612-53,대구광역시,053-958-3999,128.622648391292,35.8838764049242,인근좌표
863,862,성주점,경북 성주군 성주읍 성산리 2098-2번지,경상북도,054-931-9292,128.289870408483,35.9188488391953,정좌표
864,863,선남점,경북 성주군 선남면 관화리670-3,경상북도,054-931-1116,128.350518052667,35.9023770275761,정좌표
865,864,진량점,경북 경산시 진량읍 신상리 205-1,경상북도,053-851-9959,128.817592603311,35.8729867042638,정좌표
866,865,범물2호점,대구광역시 수성구 범물동1369-11,대구광역시,053-782-7631,128.64113868609,35.8150561932889,정좌표
867,866,두산들안점,대구광역시 수성구 들안로20길 41,대구광역시,053-763-1002,128.620068383547,35.8381603604292,정좌표
868,867,효신점,대구광역시 동구신천4동436-7,대구광역시,053-756-6114,128.63233834916,35.874313662031,정좌표
869,868,범어점,대구광역시 수성구 범어4동114-1,대구광역시,053-745-5598,128.638779019878,35.8572429368419,정좌표
870,869,진천사랑점,대구광역시 달서구 월배로 32-1 진천우체국,대구광역시,053-643-0006,128.518575044601,35.812487337547,정좌표
871,870,화원점,대구광역시 달성군 화원읍 화원로 1길 12,대구광역시,053-636-9995,128.499889656084,35.8053087908584,정좌표
872,871,상인점,대구광역시 달서구 상인동 1474-1 보성산호상가 102호,대구광역시,053-636-4333,128.543336629704,35.8123042772295,정좌표
873,872,대명1호점,"대구광역시 남구 안골길 15,1층",대구광역시,053-622-9888,128.577059546135,35.8380249640913,정좌표
874,873,논공점,대구광역시 달성군 논공읍 북리 803-142,대구광역시,053-615-0697,128.444022265859,35.7298473548785,정좌표
876,875,매곡점,대구광역시 달성군 다사읍 매곡리 1549-1,대구광역시,053-586-9983,128.467339218825,35.8577887390382,정좌표
877,876,감삼점,대구광역시 달서구 감삼동205-12,대구광역시,053-566-0292,128.543067055076,35.8462190240298,정좌표
878,877,중평점,대구광역시 서구 국채보상로34길12.129-119,대구광역시,053-559-9989,128.54712122783,35.8686172668289,정좌표
879,878,신천점,대구광역시 동구 신천동633 동신우방상가108-108,경상북도,053-422-9277,128.614772919973,35.8715865035022,정좌표
880,879,방촌점,대구광역시 동구 방촌동902-7 현대상가,대구광역시,053-984-3185,128.665760289567,35.8830259991333,정좌표
881,880,시지1호점,대구광역시 수성구 노변공원로1길 6-5(시지동),대구광역시,053-793-9960,128.699684505676,35.8409778079246,정좌표
882,881,두류내당점,"대구광역시 달서구 야외음악당로 163, 1충(두류동)",대구광역시,053-654-2064,128.553911094913,35.8513672549028,정좌표
883,882,대명계대점,대구광역시 남구 대명3동2262-47번지,대구광역시,053-652-9982,128.576957126515,35.8537328057145,정좌표
885,884,죽곡점,대구광역시 달성군 다사읍 대실역남로 4길 30-26,대구광역시,053-586-8870,128.467969718992,35.8491230150297,정좌표
886,885,산격점,대구광역시 북구 대동로 45(산격동),대구광역시,053-951-8890,128.611611879129,35.8966329742256,정좌표
887,886,동명점,경북 칠곡군 동명면 금암중앙길 42,경상북도,054-976-7981,128.553648077974,35.9825542339945,정좌표
888,887,삼청공단점,경북 칠곡군 왜관읍 삼청리410-32,경상북도,054-973-4489,128.423819386784,35.9820546548913,정좌표
889,888,왜관점,경북 칠곡군 왜관읍왜관리774,경상북도,054-971-4110,128.399623626032,35.9853442241495,정좌표
890,889,석적중리점,경북 칠곡군 석적읍 중리201-10,경상북도,054-971-3825,128.413510277902,36.0771696290891,정좌표
891,890,용산점,"대구광역시 달서구 와룡로49길 103,1층",대구광역시,053-563-9997,128.531403806718,35.8543045209408,정좌표
892,891,서재점,대구광역시 달성군 다사읍 서재리 서재로 108,대구광역시,053-585-8145,128.497556781046,35.8731513355323,정좌표
893,892,성서1호점,대구광역시 달서구 이곡동 752-19,대구광역시,053-582-1256,128.511654403526,35.8499801461084,정좌표
894,893,고아점,경북 구미시 고아읍 오로리 460-1에덴상가 203호,경상북도,054-481-3006,128.311816891109,36.2250122478412,정좌표
895,894,옥계점,경북 구미시 구포동671-2,경상북도,054-475-9950,128.417388904746,36.129889368304,정좌표
896,895,산동점,경북 구미시 산동면 강동로 1028-6,경상북도,054-475-8299,128.435690351367,36.1693690075391,정좌표
897,896,진평점,경북 구미시 진평동458,경상북도,054)-471-1741,128.418733450006,36.1038651995544,정좌표
898,897,구미1호점,경북 구미시 신평1동150-17,경상북도,054)-463-4545,128.362455617282,36.1225632319979,정좌표
899,898,상모점,경북 구미시 상사서로 92(상모동.마동1층),경상북도,054)-462-9982,128.355506397981,36.0907039183651,정좌표
900,899,원평점,경북 구미시 남통동14-44,경상북도,054)-458-6117,128.323098481502,36.1305144071876,정좌표
901,900,도량점,경북 구미시 도량동245-2,경상북도,054)-442-1414,128.323597296272,36.1392739601054,정좌표
902,901,원호점,경북 구미시 고아읍 원호리 449번지,경상북도,054)-441-1033,128.330495302464,36.1532986722275,정좌표
903,902,대곡점,경북 김천시 부곡동 990-1,경상북도,054-437-8292,128.084724780207,36.1239435739892,인근좌표
904,903,직지점,경북 김천시 대항면복전리548-32,경상북도,054-436-8998,128.02625572963,36.1301249733267,정좌표
905,904,신음점,경북 김천시 신음동1302-5,경상북도,054-435-2292,128.12064648032,36.1327997591236,정좌표
906,905,침산점,대구광역시 북구 침산동456-7침산2지구아파트101-12,대구광역시,053-353-9959,128.584989672969,35.8897057931074,정좌표
907,906,인의황상점,경북 구미시 여헌로14길 10,경상북도,054-474-7940,128.426576242027,36.1084452162742,정좌표
908,907,덕곡율곡점,"경북 김천시 아포대로 22, 외2필지(덕곡동)",경상북도,054-437-9992,128.156520572081,36.1166812882766,정좌표
909,908,아포점,경북 김천시 아포읍 국사리 1047번지102호,경상북도,054-431-0082,128.261354503538,36.1597471631142,정좌표
910,909,지좌점,경북 김천시 황산2길 36 (지좌동),경상북도,054-434-1919,128.132371315014,36.1175865387774,정좌표
911,910,팔달점,대구광역시 서구 서대구로68길 58(비산동),대구광역시,053-352-9959,128.568293534033,35.8879812416228,정좌표
912,911,칠곡2지구점,대구광역시 북구 구암동 684-5,대구광역시,053-326-9949,128.555697860655,35.9263870887891,정좌표
913,912,태전점,"대구광역시 북구 칠곡중앙대로53길32,상가동107호",대구광역시,053-311-9930,128.54310892241,35.9197234779228,정좌표
914,913,금호샛별점,대구광역시 북구 한강로 6길3.1층(사수동),대구광역시,053-311-7999,128.515795735618,35.8968178822866,정좌표
915,914,회원1동점,경남 창원시 마산회원구 회원동 29-15,경상남도,055-244-0116,128.571343942476,35.2218518247193,정좌표
916,915,합천점,"경남 합천군 합천읍 옥산로 57-1, 1층",경상남도,055-931-0388,128.161586115839,35.5684959069378,정좌표
917,916,합성점,창원시 마산회원구 합성동 322-42,경상남도,055-297-4406,128.586806955454,35.2410137743653,정좌표
918,917,함안점,경남 함안군 함안면 북촌2길 64,경상남도,055-583-8592,128.423205164141,35.2424308419043,정좌표
919,918,하동점,경남 하동군 하동읍 중앙2길 10-4,경상남도,055-884-1377,127.746954706038,35.0701143038037,정좌표
920,919,팔용점,창원시 의창구 팔용동 194-7 1층,경상남도,055-297-9218,128.616012094587,35.2610146759466,정좌표
921,920,통영1점,"경남 통영시 중앙로 255, 103호(북신동,동우상가동)",경상남도,055-649-9233,128.428790622405,34.8531505847486,정좌표
922,921,태룡점,밀양시 단장면 태룡리 407-5,경상남도,055-356-0274,128.874709846927,35.514948191982,정좌표
923,922,칠원점,경남 함안군 칠원읍 구성길 3,경상남도,055-587-3037,128.517836733333,35.3070554920754,정좌표
924,923,창선점,경남 남해군 창선면 상죽리 131,경상남도,055-867-4406,128.012317693628,34.8584490375667,정좌표
925,924,진성점,"경남 진주시 진성면 동부로 1348, 2층",경상남도,055-758-3236,128.224631797394,35.1865796604813,정좌표
926,925,지산점,창원시 마산합포구 진북면 지산리 250-16,경상남도,055-271-4348,128.466579422921,35.1151100632231,정좌표
927,926,지곡점,경남 함양군 지곡면 병곡지곡로 963-1,경상남도,055-963-6050,127.773981984316,35.5650723814011,정좌표
928,927,중앙점,"경남 진주시 진주대로 1022-1, 1층(동성동)",경상남도,055-747-7992,128.085468929277,35.1910034524694,정좌표
929,928,주공점,"경남 거제시 성산로 20, 1층(옥포동, 무지개타운상가)",경상남도,055-687-6333,128.697063138715,34.8985741042049,정좌표
930,929,제일점,경상남도 밀양시 밀양대로 1781-1(삼문동),경상남도,055-354-8592,128.751330498634,35.4842779907133,정좌표
931,930,장평점,경남 거제시 장평동 626-8,경상남도,055-637-1950,128.605379356268,34.8923285648404,정좌표
932,931,자은점,창원시 진해구 자은동 975-12 1층 102호,경상남도,055-551-9991,128.708937943432,35.1536209306745,정좌표
933,932,자산점,창원시 마산합포구 자산동 189-3,경상남도,055-248-1581,128.564227672808,35.2047622394517,정좌표
934,933,일반성점,경남 진주시 일반성면 창촌리 47-1,경상남도,055-754-6786,128.283740525201,35.1711166888359,정좌표
935,934,위천점,경남 거창군 위천면 장기리 418-18,경상남도,055-942-6102,127.830840203165,35.7512324441231,정좌표
936,935,웅천점,창원시 진해구 북부동 560-4 대풍연립 101,경상남도,055-545-1996,128.747506440952,35.114791045721,정좌표
937,936,웅양점,경남 거창군 웅양면 웅양로 1428,경상남도,055-942-8858,127.918356077805,35.8047922039597,정좌표
938,937,용현점,경상남도 사천시 용현면 진삼로 626,경상남도,055-832-7772,128.062137798774,35.0122848674207,정좌표
939,938,용원점,경남 창원시 진해구 안골로298번길 26 푸르지오 상가 1동 104호,경상남도,055-552-1881,128.806711330147,35.0980963562578,정좌표
940,939,옥포점,경남 거제시 옥포동 546-18,경상남도,055-687-9292,128.690580749635,34.8904706253243,정좌표
941,940,옥수점,경남 거제시 능포동 717-2,경상남도,055-681-9252,128.731812324371,34.8742020990549,정좌표
942,941,안의점,경남 함양군 안의면 금천리 160-5,경상남도,055-962-0185,127.812155347069,35.6282534719751,정좌표
943,942,신월점,"경상남도 창원시 의창구 창이대로570번길 13-3, 1층 107호(신월동)",경상남도,055-264-9248,128.693094274099,35.2314670969407,정좌표
944,943,신반점,경남 의령군 부림면 신반리 168-9,경상남도,055-574-7709,128.322769767911,35.4654138762297,정좌표
945,944,수월점,"경상남도 거제시 수양로 494, 1층 101(일부)호(양정동)",경상남도,055-636-9297,128.637273040209,34.8912821581418,정좌표
946,945,수산점,경상남도 밀양시 하남읍 시서상가길 11,경상남도,055-391-5008,128.708739498644,35.3736964762528,정좌표
947,946,수동점,경남 함양군 수동면 화산리 1201-6,경상남도,055-963-2292,127.78658428367,35.5217946148833,정좌표
948,947,서포점,경남 사천시 서포면 구평리 640-5,경상남도,055-853-1168,127.976571629802,35.0071271269933,정좌표
949,948,서상점,경남 함양군 서상면 서상로 263,경상남도,055-963-8834,127.687382468636,35.6796685956541,정좌표
950,949,상봉점,경남 진주시 북장대로 81번길 11(상봉동),경상남도,055-746-9253,128.0716228813,35.1968155922632,정좌표
951,950,삼랑진점,경남 밀양시 삼랑진읍 만어로 8-4 1층,경상남도,055-351-2305,128.842398052122,35.4002632182631,정좌표
952,951,삼계점,창원시 마산회원구 내서읍 삼계리 637번지,경상남도,055-232-9222,128.498492609168,35.2324276555294,정좌표
953,952,삼가점,경남 합천군 삼가면 삼가중앙길 21-18,경상남도,055-932-9919,128.121360242671,35.4137629817231,정좌표
954,953,산호점,경상남도 창원시 마산합포구 산호남로 6(산호동),경상남도,055-245-0272,128.580578663441,35.2177593238348,정좌표
955,954,산청점,경상남도 산청군 산청읍 친환경로 2668,경상남도,055-973-7323,127.876686709796,35.4168917817156,정좌표
956,955,산복점,"경남 창원시 마산회원구 회원남로 14(회원동, 102호)",경상남도,055-245-5092,128.562765480399,35.2186947023703,정좌표
957,956,사파점,"경상남도 창원시 성산구 창이대로663번길 5, 102-1호(사파동,미남빌딩)",경상남도,055-267-8889,128.699339402247,35.2257261007266,정좌표
958,957,사곡점,"경상남도 거제시 사등면 두동로 30, 지하1층 206호(경남아너스빌상가)",경상남도,055-633-7060,128.563679459134,34.8974635623353,정좌표
959,958,부곡점,경남 창녕군 부곡면 온천중앙로 46,경상남도,055-536-7709,128.589134983515,35.4386872423274,정좌표
960,959,봉평점,"경상남도 통영시 데메4길 45, 1호(도남동,세인상가)",경상남도,055-644-9290,128.423454194941,34.8269769398807,정좌표
961,960,반지점,"창원시 성산구 원이대로393번길 17-1 (반지동,2층)",경상남도,055-237-9294,128.662586975125,35.2392240295737,정좌표
962,961,반림점,창원시 성산구 중앙동 74-6 1층 B호,경상남도,055-261-3266,128.677737483611,35.2280958868698,정좌표
963,962,문산점,경남 진주시 문산읍 소문리 153-77(1층),경상남도,055-761-2836,128.164898441259,35.1706559973991,정좌표
964,963,동천점,경남 남해군 삼동면 동부대로 1235,경상남도,055-867-7273,128.039965959083,34.8056709628826,정좌표
965,964,동마산점,창원시 마산회원구 구암남3길 13(구암동),경상남도,055-295-6422,128.591915681181,35.2461127236224,정좌표
966,965,대산점,경상남도 함안군 대산면 대산중앙로 214,경상남도,055-582-8521,128.428744302355,35.3525138892451,정좌표
967,966,대방점,"창원시 성산구 대정로 131 213(대방동,대방덕산타운상가 213호)",경상남도,055-275-9917,128.706805532772,35.2128058086074,정좌표
968,967,남해점,경남 남해군 남해읍 화전로78번길 17,경상남도,055-864-5894,127.895974181677,34.8383645936852,정좌표
969,968,남면점,경남 남해군 남면 남서대로 777,경상남도,055-862-7574,127.886792360466,34.7710648614262,정좌표
970,969,남.이동점,경남 남해군 이동면 무림로 81-1,경상남도,055-863-0840,127.955553127648,34.7998097555929,정좌표
971,970,남.고현점,경남 남해군 고현면 대사리 757-1,경상남도,055-863-0920,127.873229613781,34.8962205988596,정좌표
972,971,군북점,경남 함안군 군북면 중암리 60-1,경상남도,055-585-9200,128.348327761892,35.2622129403558,정좌표
973,972,구조라점,경남 거제시 일운면 구조라리 375,경상남도,055-681-9797,128.694624080379,34.8054357491314,정좌표
974,973,구암점,경상남도 창원시 마산회원구 구암북2길 6(구암동),경상남도,055-299-2450,128.593942428999,35.2521670428758,정좌표
975,974,공단점,경남 진주시 상평동 227 동국1차(아)상가 102,경상남도,055-758-3534,128.109594417315,35.1700884679338,정좌표
976,975,고현점,경상남도 거제시 거제중앙로27길 15(고현동),경상남도,055-635-7649,128.621378976517,34.8882591838887,정좌표
977,976,거창점,경남 거창군 거창읍 상림리 42-10,경상남도,055-944-4776,127.909477107278,35.6882823148414,정좌표
978,977,가호점,경남 진주시 가좌길 54 (가좌동),경상남도,055-757-9983,128.105566443278,35.1587093892259,정좌표
979,978,가음정점,창원시 성산구 남산동 601-1 창남상가 1층 108,경상남도,055-262-9912,128.693380078519,35.2039646673598,정좌표
980,979,가야점,경남 함안군 가야읍 도항리 95-1 1층,경상남도,055-583-8021,128.403089199849,35.2772687852037,정좌표
981,980,가곡점,경남 밀양시 가곡동 608-4,경상남도,055-354-1628,128.766543966108,35.4757433607477,정좌표
983,982,소주동점,경상남도 양산시 대평들2길 17(주남동),경상남도,055-362-2918,129.164660118118,35.4158624791164,정좌표
